Date,Australia,Germany,Japan,UK,USA
1985-01-30,0.0015142760015140727,0.004664243342015513,0.002010483139239118,0.0027364076337737667,0.001336973069745166
1985-01-31,-0.0030471682490998213,-0.003825467904905822,-0.0032812134416129327,-0.006422830883813155,-0.005582552319951174
1985-02-01,-0.00458003581347527,-0.01764183019125057,-0.008125507917077779,-0.0034634795327604267,0.009582779888754863
1985-02-04,0.012577347662015927,0.010429393588776445,-0.003100946368651522,0.016345728183127836,0.001440603086024291
1985-02-05,0.0028292220732887437,0.011037904507380038,0.0013938954004152073,0.0003102458723403837,-0.0009971195153651643
1985-02-06,0.004156536409128163,0.00950013082559474,0.004354277267894162,0.00525950628459762,0.007674295773504995
1985-02-07,0.0004179190905183372,-0.0007093875918202472,0.001634739103571392,-0.0007717240697869201,0.0020329118838815123
1985-02-08,0.0010119263602934138,-0.0031984864086011078,0.0,0.0016970075038334111,-0.00926392067722367
1985-02-11,-0.015385292193013649,-0.012656885381192978,9.735044545504223e-05,-0.019063016482637155,0.0002769546089101395
1985-02-12,0.0035965115213162516,0.010399950290011352,-0.00045438318265795115,0.007045038923208838,0.015333762008054683
1985-02-13,0.005782563187382789,0.010057471040318584,0.008276266043537268,0.006065809095661655,-0.00513999381851178
1985-02-14,-0.003527112236522428,0.004112089445892979,0.009771803828165638,-0.0064559007721511465,-0.004450434531630309
1985-02-15,-0.0077775819578420275,0.0010546669987978824,0.006314048500100935,-0.010038512657573204,0.0
1985-02-18,0.0022842235417343646,0.01164428620273916,0.00028509733099139596,0.005659057781145045,-0.00148789050125855
1985-02-19,0.001807361825852608,0.0021971676951273835,-0.000137258939203898,-7.837911984272453e-05,-0.0008275634247925376
1985-02-20,0.0003090410805248875,-0.012553925189540186,0.0041621724426397525,0.002583272797492471,-0.0054791625024188904
1985-02-21,-0.00618267725855214,0.0017530536833397258,0.0012925397048623652,-0.008006322202478478,-0.004616890414873
1985-02-22,-0.0069294201739194955,-0.007030729687789574,0.009188618158006976,-0.007514966348226616,-0.00072506208034396
1985-02-25,0.0016792891664487032,-0.0008234810182424855,0.00622395735442216,7.939973802246252e-05,0.01076591974441361
1985-02-26,0.000953633745404717,0.002937895056316053,0.009888692213462252,-0.0005559306024131658,-0.002542280577846785
1985-02-27,-0.0005918035385033553,0.00374795472699649,0.0006857973686461809,0.0007147111680055676,0.0025974758310691186
1985-02-28,-0.0038057626560178827,0.01715387449377146,0.004705987115085026,-0.0070902507745710915,0.011251182050941798
1985-03-01,0.007744520148282006,0.00812593884775837,0.008599150488949181,0.01184198221471661,-0.006405891214940836
1985-03-04,0.006953313687410502,-0.004455368082877564,-0.0040875437589462625,0.00724241534567401,0.000933322420820934
1985-03-05,0.007244470725919581,0.003200734328337483,0.004289464021321095,0.008202209793109266,-0.008708167904314515
1985-03-06,0.0005327521617712536,0.0020522182553185846,-0.0038333405559973447,0.00031113877040047977,-0.006330540910670578
1985-03-07,-0.0003067014285658735,0.00022776449250044427,-0.0049677301953266586,0.002175264996955644,-0.0022866076163126922
1985-03-08,0.004333509266594854,0.0003415494995347059,-0.006385489394188926,0.0017058234732647093,-0.0017323763029374133
1985-03-11,0.006041927110237551,0.002841718309027529,0.0015157725147138593,0.007102083271821377,0.004854243037331937
1985-03-12,-0.0017111106401808593,-0.0015903672555733397,0.009563797962200325,-0.0036991410862026986,-0.008215779061737176
1985-03-13,0.0013275647538028722,-0.007989997991096842,0.007462984977667322,0.003468345224117287,-0.001966127083382182
1985-03-14,0.007230597365512119,0.01873245443758396,0.00397630808076827,0.007817329816060632,-0.007393436054749533
1985-03-15,-0.0036406167250727503,-0.0013505910888122286,0.002222245381434505,-0.007355791346329099,0.0019807029479992086
1985-03-18,0.0016073208155049342,0.002811675923054038,0.002905484019494914,0.003224818519508964,0.01492648777935145
1985-03-19,0.0013348166609271615,-0.0003369839964491705,0.0026286195972646826,0.002067619528955307,-0.0025653909557774987
1985-03-20,-0.003037703225740499,0.004036332422460553,0.0,-0.0049848640360433795,0.00150657060552673
1985-03-21,-0.002216500273593318,-0.004373430015405004,0.001301792384019536,0.0016899681391907278,-0.0017299594146765046
1985-03-22,-0.0015656706024497421,-0.015174110650629987,-0.004868030499113924,-0.003922026021817884,-0.005994247801720826
1985-03-25,-0.005258107657956997,-0.0011416829645165484,-0.00023953291196915138,-0.0057182753760688515,0.0025813706814430838
1985-03-26,0.012395532808739406,-0.015309651540915615,0.004054335568126186,-0.0018616201467002924,0.006201656885205027
1985-03-27,-0.01534123269085493,0.0005798109978634765,-0.0010642901841622441,-0.0006990020089669192,0.0
1985-03-28,-0.006663779976444338,-0.004298583441563724,-0.005438565253472907,-0.007878048622792714,0.006218787393155148
1985-03-29,0.0006164828228990343,0.007077006159700351,-8.005283491381653e-05,0.0010174931414367431,0.0033708207531302193
1985-04-01,0.005757086910311496,0.005648755581615665,-0.002294233865935498,0.006627446190895222,-0.004090663526261004
1985-04-02,-0.007510191815114526,-0.0010351372481029858,-0.00010030492706214087,-0.009369212821689895,-0.007896826711399506
1985-04-03,0.0003086394709404563,0.0010351372481029184,-0.004504013967939553,0.0028982121880599143,-0.0004467526739855562
1985-04-04,0.0,0.0,-0.006824722790393708,0.0,0.0
1985-04-05,0.0,0.0,0.0019966256575968326,0.0,-0.00560131414641041
1985-04-08,-0.005798817396064313,0.00045971728197285723,-0.00112451194360089,-0.0065131473623668305,0.0010105547682365986
1985-04-09,0.002952477085421553,0.0067563955843301686,-0.0013795064366924556,0.0022805026987250815,0.006766795946129409
1985-04-10,-0.0026584699291295447,-0.0004566210125002058,-0.0029683264994109066,-0.002989303673468134,0.004282423607585342
1985-04-11,0.0039281253394585726,0.0013692380048851804,-0.0007536486113779002,0.00510786541372342,0.0019405101312859464
1985-04-12,0.008616972931930313,0.004891097733431732,-0.004451985215887186,0.009905318284564849,0.0021025847396334944
1985-04-15,0.0009510837428757716,-0.0011353316387543878,-0.02377711218503349,0.0017834300853869815,0.0015464489992365106
1985-04-16,0.009493336210433832,0.004872806967365947,-0.00031444893084432365,0.010174282308791607,0.002645504188424175
1985-04-17,0.00371182074180993,-0.00011305183438642215,-0.012192700513281984,0.0011496456525851848,-0.004634235370898621
1985-04-18,-0.0054529935178260994,0.002145802393179408,0.0066210698056009785,-0.004452640551640796,0.001491919050040246
1985-04-19,-0.0019844769255693024,0.0037160112577023607,0.004491269573214929,-0.003699996512748333,-0.002266383878261788
1985-04-22,-0.00833284533380485,-0.000674612123628379,-0.001880302032494545,-0.007752577785359355,0.0065089313586269345
1985-04-23,0.0009203420446672034,-0.0021392790909359532,0.004395842051139157,0.0006224228007680411,0.00208711011117096
1985-04-24,0.002820330800404516,-0.0032740644544679504,0.0068748868942964695,0.001088308565128718,0.006398884258278677
1985-04-25,0.002972868756002971,-0.0010182724192633677,0.006290860682565979,0.006350702880878328,-0.006837914009595608
1985-04-26,-0.0015737160603379167,-0.0035153406955656546,0.0,-0.0018545712757025898,-0.008544469172197679
1985-04-29,-0.000208944429578456,-0.008212661650098369,-0.0006717617462119981,-0.0014706454138651976,-0.004438779967360578
1985-04-30,0.00719145254023261,0.0,0.0014876035801196178,0.00810033358797765,-0.008151915606893507
1985-05-01,0.00490337531610334,-0.009089402737858285,0.003935593306028206,0.005822432751433229,0.003581625631888147
1985-05-02,0.0019990170227146688,0.009547435495207585,0.0,0.0013740460177102825,0.005959526396376813
1985-05-03,0.0,0.009457143349725985,0.0,0.0,-0.0004999028070890351
1985-05-06,-0.0025073408359223247,0.003170292510389309,0.007631161778783879,-0.004127815064580129,0.004268890751691006
1985-05-07,0.0007941424473524522,0.0022583568767268513,0.003443080575240908,0.0018366883559231743,-0.0007748077204261503
1985-05-08,-0.0010166153939707848,0.0023657984334763153,-0.0023416353270725764,-0.0012240840025892217,0.007171653179573019
1985-05-09,0.004930452697355177,0.0007873573321665728,-0.001611784737065173,0.007246132159379957,0.012889310065490366
1985-05-10,0.011806735326784274,0.006388365800297301,0.0019073366824705585,0.012987195526811112,0.0017891517147618724
1985-05-13,-0.003757990142329479,0.00790078109740234,-0.002785730300120437,-0.004888146600914287,-0.0040165056167280645
1985-05-14,0.008575698658515324,-0.0016639861845984564,-0.011055853687179804,0.011915162135147431,0.0036372559846597203
1985-05-15,-0.003131209475014829,0.0,0.00021694775260063388,-0.0047041341180934825,0.0060508018213767615
1985-05-16,-0.004707436576330427,0.00177482021075786,0.006968884518670481,-0.006532780883023633,0.009435043723891078
1985-05-17,0.0027708437486865358,0.009925092501626088,0.011443732989026505,0.002558123432497006,0.012197213313703357
1985-05-20,0.003495634021480861,0.008522778861982836,0.005209161676424762,0.002476642040438747,-0.00042176297546340076
1985-05-21,0.001649934221290893,0.006506909413209042,0.004399018574619244,-0.00022489598655453042,-0.005711279406041806
1985-05-22,-0.004114334264412853,0.0026987656041035845,-0.0036930673769515377,-0.0063931623115728205,-0.005104222055751414
1985-05-23,-0.001265753722087422,0.003980854146235451,-0.005854267118065289,-0.008715147428260427,0.003671290936212822
1985-05-24,0.0,0.0,0.0035429441441586535,0.0,0.0
1985-05-27,-0.005912397936382674,-0.0009668583231573915,0.0027447317405876856,0.0027363957482201325,-0.0022863229419676366
1985-05-28,-0.004429703549086597,0.00525273223605065,0.005587224245981691,-0.004107406702558259,-0.000958619661204088
1985-05-29,0.0030288234415030224,0.0062883234127021305,0.0021621846480020667,0.0020558121985243486,0.0003729057390788113
1985-05-30,-0.0011189649954399265,0.009937707326701534,-0.0030444167523038346,-0.00129390739976244,0.009541551318099806
1985-05-31,0.007446659079397275,0.007754413790951491,-0.012525079844762112,0.008795931748082802,-0.001214136924296675
1985-06-03,0.007795486935840317,-0.008070053753591036,0.006630283577886478,0.009018549026090611,0.003795871280673245
1985-06-04,0.00048132536194106095,0.003990763540530784,0.00953899111926903,-0.0005238540812032504,0.0006312467332179902
1985-06-05,-0.0073381388871815445,0.0,0.0030532851499200627,-0.010459480584134803,0.00472169178992396
1985-06-06,-0.007597198592546676,0.016011986924906244,0.0019607556681735055,-0.008660693806235187,-0.007249073084712278
1985-06-07,-0.008576680472046584,-0.009847190220824538,-0.0007957823955217878,-0.008428522810451254,-0.0008966481784313863
1985-06-10,0.00437665219255329,0.014375344505271571,0.003923034205773993,0.0065191778992362255,-0.002483160700066272
1985-06-11,-0.010513939017503578,0.0028709134862778644,0.0005648401999282161,-0.012848801501814642,-0.007593292823132725
1985-06-12,-0.009398187944431844,-0.012362370276923414,-0.0006540546666088448,-0.009726567753092325,-0.012227320246300738
1985-06-13,-0.005016272917745093,0.0,-0.0019846001592041993,-0.002662074857408316,0.009505213470824996
1985-06-14,0.006612957315118885,0.0,0.005359287294567829,0.006953424633492864,-0.0030511492235727015
1985-06-17,0.0010952374377474919,0.020011956255369983,-0.0005929615638175275,-0.0003114779654524376,0.004333063724513268
1985-06-18,-0.0002575950298404932,0.013924147879586159,0.007170960881393134,7.787858732169673e-05,-0.003797100585946445
1985-06-19,-0.005586787120567888,0.009176206418673512,-0.003175276817884739,-0.006092816848583205,0.0005356760359503644
1985-06-20,-0.010007975935006033,0.01017443458661265,-0.004915469907278806,-0.011267502887486607,0.01530560781512391
1985-06-21,0.0025317916548177007,0.004901970600206688,0.006479791886235435,0.003638380981171489,-0.002428979967074099
1985-06-24,-0.01464198309427618,-0.010124429136979153,0.003307507713950617,-0.014553519425324655,0.0031143628856925044
1985-06-25,-0.00988179923250265,-0.01975520696233172,0.007623379379626701,-0.009497817695534393,0.0016850978184384203
1985-06-26,-0.0054987565206887495,0.017579358017659114,-0.004248649456286909,-0.0017808002115879673,0.00613708029171356
1985-06-27,0.001142473242546799,0.008380625831555381,0.002321453998993223,0.000485987373893863,0.003236924618078484
1985-06-28,0.008327389559578449,0.0,0.002491024845796616,0.009590273769405239,0.0030186345395062817
1985-07-01,0.006175523461088391,0.01248918565516276,-0.0007194244914611429,0.003203077690504115,-0.002184997227642534
1985-07-02,-0.009511528689973917,0.019968024492218742,0.00091377473063789,-0.00923664251285764,-0.0029207760815216474
1985-07-03,0.006013427524292688,0.013594092097163191,0.006218660463556375,0.007876587901034973,0.0
1985-07-04,0.008401326144503929,0.0078453750676127,0.0014763283603515202,0.008688428973660171,0.005573366511605215
1985-07-05,-0.0023743189112546696,-0.004382087101813614,0.016154296769151737,-0.0014295928095944335,-0.003069322217121856
1985-07-08,-0.010654641419651827,-0.029971894466985827,0.0018010166390949758,-0.014893381222336183,-0.004595548324877769
1985-07-09,-0.008882243748812517,-0.026043900674504284,0.0015519577651542879,-0.007449427162213492,0.00688542702518111
1985-07-10,0.006276030802950043,0.023923417952240844,-0.008222450001783567,0.0064809040840831415,0.002958658824317394
1985-07-11,-0.006511728975696733,-0.016146640066899715,-0.0005054237799811819,-0.006155859387576067,0.0018123920762530938
1985-07-12,0.008667352392645324,-0.01840724906343607,-0.01804694860035555,0.010346034736712048,-0.0029532935120447634
1985-07-15,-0.003913637481775142,-0.011855860764011038,0.0021441434796997455,-0.0033023267093535017,0.010324270932601012
1985-07-16,0.00694702369746238,0.013452667490530059,0.01093992086600424,0.0062731426564183014,0.004764719417204564
1985-07-17,0.001895356944279597,0.014650826301719409,0.005172713816591505,0.0010417084959803197,-0.006512342581096995
1985-07-18,0.002024392958843363,0.01123772025618824,-0.006246941099759186,0.003118630331376145,0.0038509970315827864
1985-07-19,-0.006886369301893575,0.0030078128725809007,0.00034541320397562755,-0.009143470823544395,-0.004005345808675162
1985-07-22,-0.00669884605802567,-0.0076829942721379696,-0.0002974320125933532,-0.0064667592589907185,-0.009304797037314188
1985-07-23,0.0030367877035303694,-0.009219366987716367,0.007866492490063466,0.0025108343486883724,-0.005050384306172264
1985-07-24,-0.009594740991085099,-0.01099728723393921,-0.005269349802281329,-0.011798826815158776,0.0025023472550809397
1985-07-25,0.009912985623393109,0.004770432421791712,0.00345875638611582,0.014626083434087086,0.001768715021779338
1985-07-26,0.007989834252279903,-0.01186868766921435,-0.003908700150737042,0.007393749024938412,-0.014659948410684742
1985-07-29,0.002571825836623725,-0.012823924921157118,-0.03725394100916518,0.0027186967009472907,0.0017389934032235404
1985-07-30,0.004942526447061897,0.0020304575503819213,-0.014032297826497397,0.007478157363708759,0.005198908913550897
1985-07-31,0.017214323714264634,0.024544182241040356,0.024423876448918996,0.02000929874447801,0.006213632502655688
1985-08-01,-0.0016708170611710708,0.007492887269474408,0.0002655402530366728,-0.005296787582465409,-0.003284760116043138
1985-08-02,-0.005355658612481585,0.0015703212570299465,-0.0063925086235779825,-0.006739309262400691,-0.004501447014828368
1985-08-05,0.009858857332668435,0.0018615593481494626,-0.002308565999501317,0.012269133704583806,-0.014212364440970264
1985-08-06,0.0010499875773838016,-0.004611241921237808,-0.0027713643603832594,-0.0006992735609913066,-0.0013311681633441548
1985-08-07,0.0011133971863004678,0.009006424071071724,-0.0025197585202346396,-0.0004664541793352409,0.006744044890332493
1985-08-08,-8.063930848106109e-05,0.0,-0.0015468679015692734,0.00023325428710501995,-0.0033397862835314097
1985-08-09,0.0014666185794998607,-0.0013653210624910885,-0.002119598070076305,0.001398384317372472,-0.0036707050126833134
1985-08-12,-0.0005316021485931989,0.0003902819836834532,-0.004634746764847105,-0.002331728088946667,-0.0017603290492403303
1985-08-13,0.0049827315177972025,0.007677021330282822,0.0055451246345127395,0.00620589998871044,0.0005871207235452786
1985-08-14,0.007714276055953497,0.0023206353481624678,0.0055940994170716705,0.007012705500955823,-0.0008007046628451823
1985-08-15,-0.0008435931198318052,-0.004937803516778802,0.00617588814226485,-0.0023834248010746635,-0.006213861862537965
1985-08-16,-0.0016893241941241014,-0.0073060575339908475,0.004909461047409959,-0.0032382449268926823,0.001503436709304346
1985-08-19,0.008291684389005998,0.007403111933057844,-0.0008657838836006296,0.009377470716711555,0.009079803874304841
1985-08-20,0.00481312621897238,0.005902576525744933,0.003566537316312482,0.005188870856270537,0.00572581354386092
1985-08-21,-0.0019855659080959217,0.00028939372217602215,-0.0010892445547560857,-0.0032017103124192636,-0.009561317926267673
1985-08-22,0.0017179020607980167,-9.645526894380963e-05,-0.003068030018811054,0.0028972267902373115,-0.0010146050586026314
1985-08-23,0.0,0.009504223609040895,-0.0014290574104167764,0.0,0.0007477035169962874
1985-08-26,-0.00061432320056908,0.015266024440542227,0.0022658322339280867,-0.002057692300935011,0.004208737999183728
1985-08-27,-0.0015926960135362537,0.009738816554432048,0.003281268294269483,-0.0019854912975470593,0.0038734030865019073
1985-08-28,0.009909078481151001,0.003999075313351783,7.84613725257054e-05,0.011929779416498776,0.0005294366917400602
1985-08-29,0.00981185128893301,0.003983146389810474,-0.0011382928800298428,0.012908246773283127,-0.0015891517275933846
1985-08-30,0.0008661490936524856,-0.003519173848661157,-0.00019638841764240366,-0.0005967032324434044,0.0
1985-09-02,-0.002306234818569924,-0.001206776660725969,-0.005702229859989697,-0.003587715934435391,-0.003824299556572019
1985-09-03,-0.004301616242561464,-0.009519437262357877,-0.00743497848751809,-0.0066110976271444,-0.002877853190640054
1985-09-04,-0.0031174038588765735,0.016369413135092478,-0.0022113985642873684,-0.0035489145112394815,-0.0005338458380040764
1985-09-05,0.0064267873414683456,0.011738946248513177,-0.001057620452787349,0.007685969567447535,0.005166318646689986
1985-09-06,-0.0014591291279008119,0.004094450922793714,0.001665744409180767,-0.00217922310552568,5.312226089584188e-05
1985-09-09,-0.010776302942177428,0.010837277563763369,0.0036906467688167647,-0.013557219044034391,-0.007197152218485779
1985-09-10,-0.008135381555606867,0.00071832633060914,0.006403838440467691,-0.0070401270267574,-0.010055740367892344
1985-09-11,0.0064538240689360985,-0.0010776830858912649,-0.0013031761822961093,0.00848791178835254,-0.007268419935651997
1985-09-12,-0.00215715842709427,-0.0071238860275263235,-0.00283929495314652,-0.0034323667426316125,-0.0042553255701383835
1985-09-13,-0.0047400193028134365,0.007842470447201447,0.0,-0.006592588078114184,-0.00016402854133391138
1985-09-16,-0.0031407658824711905,0.01320151185853576,-0.0001387086229448799,-0.0032355008581484044,-0.008346193847226856
1985-09-17,-0.000715188244182668,-0.0011526356731198961,-0.0054745115539180204,-0.0009263548601307883,0.0019280034616920134
1985-09-18,0.007476196636935004,-0.006407996295330295,0.00036855710312952276,0.009225157674825908,0.00920302304777818
1985-09-19,-0.0035885678721613795,0.012334332688653986,0.003340693914042213,-0.00621763661087045,-0.007333658087301141
1985-09-20,-0.004921582297168116,-0.013495721124909326,0.0,-0.005094962387870083,0.012283490054335055
1985-09-23,-0.007203640942208065,0.00026813245904027376,0.00993598234379609,-0.009330601866110566,-0.00915737348758358
1985-09-24,-0.0063198222743109265,0.01920667972192696,0.000805556417772308,-0.0038351708261132396,-0.010790679466496639
1985-09-25,-0.0019538667736839293,-0.01777785290266812,0.005767260192542585,-0.00345640564058955,0.0034811473198793222
1985-09-26,0.005946595018421907,0.005606243827119721,-0.013664100610467524,0.007760180036664982,5.5158719228662314e-05
1985-09-27,0.006198913019350418,0.013835867332058318,0.015575904628163708,0.007235414923691764,0.0042930331771608345
1985-09-30,0.004858515526743009,0.012264756010993876,0.00027281673705012135,0.004640379556502301,0.016287980951690758
1985-10-01,0.0064625698129743775,0.003365989455152052,0.00048698769857569754,0.007226909288897043,-0.005472340478946066
1985-10-02,0.001025730133565652,0.006783762222404916,-0.0024470747259486745,-7.660780637301992e-05,0.0016285764415968022
1985-10-03,0.006163735354244584,-0.002056027452625577,0.0018236879624692734,0.005881695908052024,-0.0062027512652450345
1985-10-04,-0.0035961376391075313,0.004620131421563191,-0.0010430935001800128,-0.004656674699805836,-0.007395470448135981
1985-10-07,-0.003340742797237571,0.003408610032273782,0.003699525228837857,-0.0027584110663162976,0.0
1985-10-08,0.003560965537698481,-0.00905834257439275,0.00414083282142884,0.0036761931575071773,0.0035676099202752473
1985-10-09,0.004206369110787973,-0.015572596035254467,0.0,0.004576317955411022,0.0014234877848537057
1985-10-10,0.006681156898618507,0.01942814637109325,0.004162306766865909,0.006220623913184937,0.008173096223660687
1985-10-11,0.0014924679791007002,0.009955410876231337,0.0022044994175070914,-0.000832230046142554,0.011277605024857454
1985-10-14,-0.0011035898874800923,0.026897712440025794,0.002218839910022359,-0.00022709208681672772,-0.001557256322219402
1985-10-15,0.004438037791931695,-0.00495745871948562,-0.00457754727725482,0.004004387504949278,0.010158885421800948
1985-10-16,0.006712625605097604,0.01038242681635021,-0.0024995549525209503,0.007137789048292527,-0.0017037593302517548
1985-10-17,-0.038344457322765126,0.011735119595191065,-0.003989045112248681,0.004109236609013791,-0.0033093171381453363
1985-10-18,0.04129299824298989,-0.00040516997434477444,0.001463852325094976,-0.0006712661076225241,-0.0004278074931556985
1985-10-21,-0.004564709107192268,-0.0009730782473954826,-0.0015511695048054744,-0.0065873432304640244,0.0057600159253272136
1985-10-22,0.008757523206699666,0.019522612402649256,-0.004814224362270499,0.011128237622609366,0.005568386037198766
1985-10-23,0.00295804070289071,0.00222522542746547,-0.00020475319998410638,0.0023738883551622045,-0.0031250853050629984
1985-10-24,-0.0002284026291457905,0.001190051312648499,-0.00899186217753366,-0.0014830196993607329,-0.005212500499417598
1985-10-25,0.00222090479032358,-0.0003965264336820979,0.004525627542698328,0.00014840097971891055,0.00127904515412016
1985-10-28,0.010159124684459979,-0.0035758312169432943,-0.00115645471354209,0.0122411380323741,0.0077986548731909825
1985-10-29,0.0064767842601705546,0.030728236728536355,0.0034946758943917404,0.006865851235290425,0.004429218946787242
1985-10-30,0.002209285866522077,0.00030873726704012207,0.0029662609810166564,0.0024718296845875416,-0.0013161706604000569
1985-10-31,0.0022490495706597954,0.004235499766854747,-0.007697273551915535,0.0013061463289331082,0.008968199612223749
1985-11-01,8.926180493301384e-05,-0.00879906881162105,0.0,0.0013768616980036788,-0.0014629816079245947
1985-11-04,0.0035936007310682053,-0.01570528823474095,0.0008538243505328434,0.002025610184033113,0.005839128211444937
1985-11-05,0.005277837255275354,0.015240027680442397,0.0028114809152244213,0.008133344580127246,0.0020252908540417877
1985-11-06,-0.004433286409790892,0.003406894507064398,-0.005335804642101451,-0.007338690393466517,-0.0007265556394136385
1985-11-07,0.0013320508148848397,-0.010333800828148177,-0.003921882798346726,0.003819962121047325,0.005694481402310165
1985-11-08,-0.006648289705918311,-0.005403513676196356,-0.0026099608492420787,-0.010558385618417675,0.01821022188100575
1985-11-11,0.002646802336260039,0.0047003611803318355,-0.005897437715669889,0.004424946467839646,0.004046950080197072
1985-11-12,0.009694466183594977,-0.0043078194677348535,-0.0040510123049684234,0.011013247901036477,-0.004959775337556875
1985-11-13,-0.0039344313048347845,-0.0308477015893407,-0.008907872572008835,-0.003729474307697595,0.009895072659243038
1985-11-14,-0.022773564533394536,0.00677695211692736,0.0015422068706271268,0.008728056552097801,-0.004783854831682221
1985-11-15,0.029879618372373892,0.009682012020313706,0.0028161949716426935,0.0008543966343888718,0.0030240434314896605
1985-11-18,0.0031615951393775973,0.019868203216725184,-0.004045736366564041,0.004969483462911845,-0.0002013186377529096
1985-11-19,0.00790402880560537,0.0,0.005280347796492043,0.00860250686533416,0.001609415425602291
1985-11-20,0.009135910557681079,0.008240736987385781,0.004344133752254249,0.013113112501491574,0.012088059279215522
1985-11-21,0.005158787091484878,0.0038636938567752463,0.007264653243580843,0.005459396442155918,0.0005460005595649037
1985-11-22,0.003452953420059143,0.0060743718358877916,-0.00011899331668249264,0.0030965103014900016,-0.0058227949622012285
1985-11-25,-0.011878376984991156,-0.015761741739554868,-0.000128925406913415,-0.016347250505717285,0.0015959307162727086
1985-11-26,0.001828904391530879,-0.009703495810527067,0.0009120379722743899,0.004251025601031369,0.009275630105712689
1985-11-27,-0.0034590141717907807,-0.0036237632218386194,-0.0024008424397463706,-0.006068445365922534,0.0
1985-11-28,0.005600481103980284,-0.012148309314261425,-0.00023841454441651493,0.006833104261058422,-0.0018284702779036669
1985-11-29,-0.012292957519382681,-0.013430577046632386,0.0012708879059973883,-0.014417942927221846,-0.008494202029515036
1985-12-02,-0.003975800942380131,0.008224526283134125,-0.0020759569021449715,-0.002046505777597747,0.0019934223684727787
1985-12-03,-0.008102311640602036,0.01656484479910467,0.0020263431452324674,-0.011366987977775364,0.016638661763873554
1985-12-04,-0.005591098335310162,-0.005226492733542583,0.0054921541072110135,-0.003077035595371952,-0.0017152242572255009
1985-12-05,0.00460497027953504,-0.004854958002089655,-0.002025122075905365,0.004719013476329233,-0.004374868727164456
1985-12-06,-0.006411414741396766,0.0014350636282477714,-0.00042530253992803665,-0.0069432296399241245,0.00618801699543586
1985-12-09,-0.0018691039678731787,0.005719748672786909,0.007490450247185568,-0.001941259552007758,0.0006851997135740476
1985-12-10,-0.008619200392586903,0.011968646809192672,0.012839075497874249,-0.00874630607196052,0.009349958546168113
1985-12-11,0.0014068067811516035,0.010278863277004037,0.012063546596378687,0.0007982873532535067,0.002033702037371708
1985-12-12,0.001703476100047746,0.008332095727021168,0.0036901116401950335,0.0021015261910211705,0.01540818157042534
1985-12-13,-0.003050378428782894,0.0198538449970284,-9.542713191464905e-05,-0.0035534320722105965,0.00985883423730007
1985-12-16,-0.007878199903988744,-0.006574248184541845,-0.001451614698465374,-0.008096619598482022,-0.006482621419926133
1985-12-17,0.00774340983930998,-0.0011378723017972205,-0.0011283660927926252,0.009766129658530224,-0.00399562915641618
1985-12-18,0.007460939468165627,-0.006319737788491878,0.001032791209799289,0.008593661841855029,0.001000405009237858
1985-12-19,-0.0025006711254052056,0.01576267858877397,-0.007685370930826757,-0.003024631428732506,0.004370968570620717
